,black,term_360,conforming,debt_to_income_ratio_missing,loan_amount_std,loan_to_value_ratio_std,no_intro_rate_period_std,intro_rate_period_std,property_value_std,income_std,debt_to_income_ratio_std,loan_amt:prprty_vl,high_priced
40760,1.0,1.0,1.0,0.0,-0.426448494456503,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.505097592176195,-0.033031292793281014,0.031916149857036,0.2153981077371431,0.0
40780,0.0,1.0,1.0,0.0,-0.7782274885961691,0.23113810220997305,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.040307381981477014,1.5858757055831798,0.07804990264115239,1.0
40796,0.0,1.0,1.0,0.0,-1.08603410846838,-0.296916289081408,0.244394395255126,-0.215304222414135,-0.96761923861039,-0.042039784169143,0.214734921118934,0.43879226716689673,0.0
40806,0.0,1.0,1.0,0.0,-0.470420868723961,-0.056262535952425,0.244394395255126,-0.215304222414135,-0.505097592176195,-0.03511017541848,1.03741939179748,0.11243985065778803,0.0
40816,1.0,1.0,1.0,0.0,-0.426448494456503,-0.367684215536601,0.244394395255126,-0.215304222414135,-0.443428039318302,-0.031991851480682,0.3975536923808329,0.1890992197670889,0.0
40826,0.0,1.0,1.0,0.0,-0.99808935993346,-0.597448345714048,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.044465147231875,0.3975536923808329,0.24223658011297858,0.0
40848,0.0,1.0,1.0,0.0,-0.8221998628636271,0.372784188272911,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.034417214543414,-0.425130778297711,0.11020255585692673,0.0
40855,0.0,1.0,1.0,0.0,-0.954116985666002,0.490778676284541,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.038921460231345004,-2.52754664780955,0.2238356931376006,0.0
40898,0.0,1.0,1.0,0.0,-0.338503745921586,-0.886469014431891,0.244394395255126,-0.215304222414135,-0.227584604315678,-0.01847911441689,0.488963078011783,0.43379900577592123,0.0
40909,1.0,1.0,0.0,0.0,1.3324464762418302,-0.8790040120291109,-4.09174686250922,4.61085666804475,1.15998033498691,-0.013974868728959,0.5803724636427321,1.5456117098631261,0.0
40913,1.0,1.0,1.0,0.0,-0.8661722371310849,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.046544029857073,0.5803724636427321,0.7045837841937518,0.0
40931,0.0,1.0,1.0,0.0,-0.5583656172588771,-0.494176680551256,0.244394395255126,-0.215304222414135,-0.505097592176195,-0.033724253668348,-0.425130778297711,0.07542418114597657,0.0
40937,0.0,1.0,1.0,0.0,-0.646310365793794,0.4318019103224629,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.04169330373161,1.5858757055831798,-0.008053867931677476,0.0
40944,0.0,1.0,1.0,0.0,-0.910144611398544,-0.35881642123123497,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.043772186356808,0.123325535487985,0.15010205235590954,0.0
40985,0.0,1.0,1.0,0.0,-0.602337991526336,0.490778676284541,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.043079225481742006,0.488963078011783,-0.014859169914042574,0.0
40993,0.0,1.0,1.0,0.0,-0.426448494456503,-0.103272768701731,0.244394395255126,-0.215304222414135,-0.474262815747249,-0.042386264606676,-0.425130778297711,0.16053973968176272,0.0
40996,1.0,1.0,1.0,1.0,-0.8661722371310849,-1.70462715055165,0.244394395255126,-0.215304222414135,-0.659271474320926,-0.04619754941954,-1.15640586334531,0.5710426477892652,0.0
40997,0.0,0.0,1.0,0.0,-0.6902827400612521,-2.22521495632989,0.244394395255126,-0.215304222414135,-0.042575945742,-0.034763694980946995,0.214734921118934,-0.11960355725035708,0.0
40998,0.0,1.0,0.0,0.0,0.40902661662520495,-0.035706243268410015,0.244394395255126,-0.215304222414135,0.049928383544839014,-0.020211516604555,-0.150902621404863,0.9838922592834222,0.0
41006,0.0,1.0,1.0,0.0,-0.99808935993346,-0.3756238548264,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.05278067773267,1.03741939179748,0.22854755172216998,0.0
41032,0.0,1.0,1.0,0.0,-1.13000648273584,0.490778676284541,0.244394395255126,-0.215304222414135,-0.998454015039336,-0.04723699073214,-0.425130778297711,0.4850026974820829,0.0
41061,0.0,1.0,1.0,0.0,-0.99808935993346,0.490778676284541,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.04065386241901,0.3975536923808329,0.2789276431961238,0.0
41066,0.0,1.0,1.0,0.0,-0.602337991526336,0.6732380459797211,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.042732745044209,1.5858757055831798,-0.019612625409532295,0.0
41071,0.0,1.0,1.0,0.0,-0.99808935993346,0.490778676284541,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.039614421106411,1.5858757055831798,0.32644980956096115,0.0
41102,0.0,1.0,1.0,0.0,-0.8661722371310849,-0.310211813264177,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.042386264606676,0.7631912349046309,0.1329291833130614,0.0
41107,0.0,1.0,1.0,0.0,-0.8661722371310849,0.347757685884809,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.039960901543944,0.488963078011783,0.14774920118429502,0.0
41116,1.0,1.0,1.0,0.0,-0.118641874584294,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.289254157173571,-0.034070734105881004,0.85460062053558,0.02377294422461229,0.0
41123,0.0,1.0,1.0,0.0,-0.646310365793794,-0.286247041280419,0.244394395255126,-0.215304222414135,-0.5976019214630339,-0.039614421106411,-0.425130778297711,0.0044907168853395565,0.0
41143,0.0,1.0,1.0,0.0,-1.08603410846838,-0.597448345714048,0.244394395255126,-0.215304222414135,-0.936784462181443,-0.04411866679434099,0.3975536923808329,0.42609398772577156,0.0
41150,0.0,1.0,1.0,0.0,-1.13000648273584,-2.3232526598998,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.045158108106940986,0.9460100061665292,0.23760844810190662,0.0
41157,1.0,1.0,1.0,0.0,0.365054242357747,-0.918045575397662,0.244394395255126,-0.215304222414135,0.327441371405355,-0.011203025228693998,-1.15640586334531,0.11953386175496353,0.0
41174,0.0,1.0,1.0,0.0,-0.382476120189044,-0.018405472050189,0.244394395255126,-0.215304222414135,-0.474262815747249,-0.029912968855482995,0.85460062053558,0.1650818365288362,0.0
41205,0.0,1.0,1.0,0.0,-0.99808935993346,-1.2349077664938,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.038921460231345004,0.123325535487985,0.1890992197670889,0.0
41206,0.0,1.0,1.0,0.0,-1.17397885700329,0.490778676284541,0.244394395255126,-0.215304222414135,-1.02928879146828,-0.020904477479622,0.306144306749884,0.5293546363354413,1.0
41214,0.0,1.0,1.0,0.0,-0.5583656172588771,0.129058693097786,0.244394395255126,-0.215304222414135,-0.5976019214630339,-0.04065386241901,0.7631912349046309,0.019296046032387267,0.0
41222,0.0,1.0,1.0,0.0,-1.04206173420092,-1.89272274461021,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.044811627669408,1.03741939179748,0.16280033179703512,0.0
41223,0.0,1.0,1.0,0.0,-0.602337991526336,-0.662595221025343,0.244394395255126,-0.215304222414135,-0.505097592176195,-0.042039784169143,0.5803724636427321,0.04744611069949134,0.0
41224,0.0,1.0,1.0,0.0,-0.99808935993346,-0.3756238548264,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.04411866679434099,0.488963078011783,0.22854755172216998,0.0
41230,0.0,1.0,1.0,0.0,-0.954116985666002,-1.62040524276423,0.244394395255126,-0.215304222414135,-0.659271474320926,-0.04550458854447401,1.5858757055831798,0.044441805731044996,0.0
41251,0.0,1.0,1.0,0.0,-0.8661722371310849,0.347757685884809,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.041346823294076,0.671781849273681,0.16280033179703512,0.0
41252,0.0,1.0,1.0,0.0,-1.08603410846838,0.490778676284541,0.244394395255126,-0.215304222414135,-0.96761923861039,-0.04065386241901,1.5858757055831798,0.43379900577592123,0.0
41267,0.0,1.0,1.0,0.0,-1.04206173420092,-1.89272274461021,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.044811627669408,-0.059493235773914,0.16280033179703512,0.0
41280,0.0,1.0,1.0,0.0,-1.08603410846838,0.490778676284541,0.244394395255126,-0.215304222414135,-0.96761923861039,-0.042386264606676,0.306144306749884,0.43379900577592123,1.0
41281,1.0,1.0,1.0,0.0,-0.6902827400612521,-1.28932697753126,0.244394395255126,-0.215304222414135,-0.5667671450340881,-0.036842577606146,0.3975536923808329,0.3912295778508234,0.0
41297,0.0,1.0,1.0,0.0,-0.6902827400612521,0.27600337833850497,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.036496097168613,-0.425130778297711,0.015165673194038536,0.0
41300,0.0,1.0,1.0,0.0,-0.8221998628636271,-0.18276279862328496,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.036149616731079005,-0.425130778297711,0.07542418114597657,0.0
41349,0.0,1.0,1.0,0.0,-0.5583656172588771,-0.286247041280419,0.244394395255126,-0.215304222414135,-0.5667671450340881,-0.030952410168082006,0.9460100061665292,0.05563304913111523,0.0
41364,1.0,1.0,1.0,0.0,-0.602337991526336,-0.7211982178360179,0.244394395255126,-0.215304222414135,-0.5359323686051409,-0.037535538481212015,0.3975536923808329,0.3228124264995726,0.0
41377,0.0,1.0,1.0,0.0,-0.646310365793794,0.303655038319764,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.029912968855482995,-0.425130778297711,-0.00562366629366867,0.0
41380,0.0,1.0,1.0,0.0,-0.99808935993346,-0.540467933270279,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.040307381981477014,-0.425130778297711,0.22095186615042955,0.0
41390,0.0,1.0,1.0,0.0,-0.514393242991419,0.444678504224183,0.244394395255126,-0.215304222414135,-0.5976019214630339,-0.036842577606146,1.5858757055831798,0.02938944048748696,0.0
41397,1.0,1.0,1.0,0.0,0.54094373942758,0.4013403418049579,0.244394395255126,-0.215304222414135,0.17326748926062396,0.015475968461357,0.9460100061665292,0.09372796356186999,0.0
41410,0.0,1.0,1.0,0.0,-0.910144611398544,-0.918045575397662,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.042386264606676,-1.15640586334531,0.1083513030524978,0.0
41421,0.0,1.0,0.0,0.0,0.233137119555372,-0.25205646345019,0.244394395255126,-0.215304222414135,0.019093607115892,-0.004273416478031,1.5858757055831798,0.904218741984629,0.0
41426,0.0,1.0,1.0,0.0,-0.602337991526336,-0.247403042735318,-4.09174686250922,3.16300840090708,-0.5976019214630339,-0.034763694980946995,0.85460062053558,0.02068014328690692,0.0
41435,0.0,1.0,1.0,0.0,-1.13000648273584,-2.346991349129,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.044811627669408,-2.52754664780955,0.3231344283645955,0.0
41440,0.0,1.0,1.0,0.0,-0.8661722371310849,-0.310211813264177,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.028873527542884,-2.52754664780955,0.1329291833130614,0.0
41465,0.0,0.0,1.0,0.0,-0.602337991526336,0.316943942873864,0.244394395255126,-0.215304222414135,-0.659271474320926,-0.016400231791691002,0.214734921118934,-0.006463257531884491,0.0
41488,0.0,1.0,1.0,0.0,-0.7782274885961691,-0.241404983274002,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.05278067773267,0.9460100061665292,0.03384557827794139,0.0
41496,0.0,1.0,1.0,0.0,-0.8221998628636271,-0.32981935397816,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.05278067773267,-0.425130778297711,0.08571063465298245,0.0
41525,0.0,1.0,1.0,0.0,-0.602337991526336,0.218989646418384,-4.09174686250922,3.16300840090708,-0.659271474320926,-0.034070734105881004,0.214734921118934,-0.0015326578831176135,0.0
41532,0.0,1.0,1.0,0.0,-0.8661722371310849,-0.558377132782726,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.039614421106411,-0.059493235773914,0.11938270404349556,0.0
41544,0.0,1.0,1.0,0.0,-0.7782274885961691,-0.241404983274002,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.04169330373161,0.031916149857036,0.03384557827794139,0.0
41606,0.0,1.0,1.0,0.0,-0.646310365793794,0.4154333587524791,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.038921460231345004,0.85460062053558,-0.002265301340805442,1.0
41615,0.0,1.0,1.0,0.0,-0.7782274885961691,-0.241404983274002,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.012242466541293,-2.52754664780955,0.03384557827794139,0.0
41618,0.0,1.0,1.0,0.0,-0.7342551143287099,-0.586650521076816,0.244394395255126,-0.215304222414135,-0.659271474320926,-0.039267940668878,-0.059493235773914,0.0022534981918574284,0.0
41661,0.0,1.0,1.0,0.0,-0.8221998628636271,0.362211494750664,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.037189058043679,-1.15640586334531,0.12242637343973917,0.0
41693,0.0,1.0,1.0,0.0,-1.04206173420092,-2.0982053263548504,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.042386264606676,-1.15640586334531,0.10863024505364408,0.0
41708,0.0,1.0,1.0,0.0,-1.08603410846838,-0.741577708971811,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.04550458854447401,0.031916149857036,0.3862363164598476,0.0
41712,0.0,1.0,1.0,0.0,-0.910144611398544,0.490778676284541,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.045158108106940986,0.7631912349046309,0.20592410895948013,0.0
41721,0.0,1.0,1.0,0.0,-0.8221998628636271,0.385754812284738,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.043772186356808,1.5858757055831798,0.09705311187189984,0.0
41725,0.0,1.0,1.0,0.0,-0.99808935993346,0.24730825949003,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.045851068982007,-0.425130778297711,0.30423946919619765,0.0
41734,0.0,1.0,1.0,0.0,-0.8221998628636271,-0.32981935397816,-4.09174686250922,1.2727620521440202,-0.751775803607765,-0.04169330373161,0.5803724636427321,0.08571063465298245,0.0
41741,0.0,1.0,1.0,0.0,-1.04206173420092,-0.918045575397662,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.04169330373161,0.488963078011783,0.2915411897550725,0.0
41742,0.0,1.0,1.0,0.0,-0.7342551143287099,-0.392843591987393,0.244394395255126,-0.215304222414135,-0.659271474320926,-0.025408723167552,-0.425130778297711,0.005093115248088694,0.0
41756,0.0,1.0,1.0,0.0,-0.99808935993346,-1.50627179681716,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.04411866679434099,1.5858757055831798,0.13060346865031966,0.0
41763,1.0,1.0,1.0,0.0,-0.646310365793794,-1.22021657955152,0.244394395255126,-0.215304222414135,-0.5359323686051409,-0.032684812355747994,-0.150902621404863,0.3463786451939231,0.0
41764,0.0,0.0,1.0,0.0,-0.954116985666002,-0.319252415868828,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.042732745044209,-0.150902621404863,0.21137468267932177,0.0
41784,0.0,1.0,1.0,0.0,-0.8221998628636271,0.06964770683657599,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.043772186356808,0.9460100061665292,0.0874759284007918,0.0
41802,0.0,1.0,1.0,0.0,-0.910144611398544,0.831420341755165,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.04169330373161,-0.425130778297711,0.2122351865340669,0.0
41804,0.0,1.0,1.0,0.0,-1.04206173420092,-0.286247041280419,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.045851068982007,1.5858757055831798,0.31646328677901014,0.0
41815,0.0,1.0,1.0,0.0,-0.910144611398544,-2.58071203459017,0.244394395255126,-0.215304222414135,-0.135080275028839,-0.043079225481742006,1.5858757055831798,-0.6987002251860619,0.0
41840,0.0,1.0,1.0,0.0,-0.8221998628636271,0.490778676284541,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.042386264606676,1.5858757055831798,0.10335804166152193,0.0
41847,0.0,1.0,1.0,0.0,-1.13000648273584,0.490778676284541,0.244394395255126,-0.215304222414135,-0.998454015039336,-0.041000342856543,-2.52754664780955,0.49765314766356883,0.0
41848,0.0,1.0,1.0,0.0,-1.04206173420092,-0.049075021027944005,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.043772186356808,-1.15640586334531,0.3302580367759044,0.0
41875,0.0,1.0,1.0,0.0,-0.6902827400612521,-0.064893040514416,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.037535538481212015,-0.425130778297711,0.007932732304319928,0.0
41888,0.0,1.0,1.0,0.0,-1.08603410846838,-1.07869559385257,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.046890510294607,-0.425130778297711,0.4024219797743323,0.0
41900,0.0,1.0,1.0,0.0,-0.910144611398544,0.316943942873864,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.033724253668348,0.85460062053558,0.19409248115806446,1.0
41902,0.0,1.0,1.0,0.0,-0.99808935993346,-1.35305580458879,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.043425705919275005,-0.425130778297711,0.15780707040605915,0.0
41927,0.0,1.0,1.0,0.0,-0.602337991526336,-0.266529190914037,0.244394395255126,-0.215304222414135,-0.5976019214630339,-0.041000342856543,0.031916149857036,0.011640159523699602,0.0
41928,0.0,1.0,1.0,0.0,-0.7782274885961691,-0.35881642123123497,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.038228499356278,-0.425130778297711,0.027001064082536844,0.0
41936,0.0,1.0,1.0,0.0,-0.514393242991419,-0.899192170864985,0.244394395255126,-0.215304222414135,-0.38175848646041,-0.037189058043679,-0.059493235773914,0.16714083710935715,0.0
41972,1.0,1.0,1.0,0.0,0.145192371020455,-0.29102529336307104,0.244394395255126,-0.215304222414135,-0.011741169313054,-0.030952410168082006,0.671781849273681,-0.04544204923917496,0.0
41979,0.0,1.0,1.0,0.0,-0.8221998628636271,0.362211494750664,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.039614421106411,1.5858757055831798,0.12242637343973917,0.0
41982,0.0,0.0,1.0,0.0,-1.17397885700329,-0.695359934431708,0.244394395255126,-0.215304222414135,-0.998454015039336,-0.042039784169143,-2.52754664780955,0.49765314766356883,0.0
42010,0.0,1.0,1.0,0.0,-0.8661722371310849,0.347757685884809,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.047929951607206,3.87111034635691,0.16280033179703512,1.0
42027,0.0,1.0,1.0,0.0,-0.294531371654127,-0.250554827687589,0.244394395255126,-0.215304222414135,-0.350923710031463,-0.037535538481212015,0.7631912349046309,0.37853129840969807,0.0
42056,0.0,1.0,1.0,0.0,-0.954116985666002,-0.635244507407517,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.043425705919275005,-0.150902621404863,0.19318776737237908,0.0
42074,0.0,1.0,1.0,0.0,-0.8221998628636271,0.490778676284541,-4.09174686250922,2.27821223765629,-0.813445356465658,-0.043079225481742006,0.488963078011783,0.11938270404349556,0.0
42081,0.0,1.0,1.0,0.0,-0.294531371654127,0.469137395217915,0.244394395255126,-0.215304222414135,-0.505097592176195,-0.030259449293016005,-0.425130778297711,0.19409248115806446,0.0
42089,0.0,1.0,1.0,0.0,-1.17397885700329,-0.18276279862328496,0.244394395255126,-0.215304222414135,-0.998454015039336,-0.04065386241901,0.9460100061665292,0.5067140440433053,1.0
42091,1.0,1.0,1.0,0.0,-0.338503745921586,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.443428039318302,-0.021250957917155,0.306144306749884,0.15010205235590954,0.0
42108,0.0,1.0,1.0,0.0,-0.294531371654127,-0.4844172711461061,0.244394395255126,-0.215304222414135,-0.3200889336025169,-0.05278067773267,-1.15640586334531,0.3755195349180902,0.0
42140,1.0,1.0,1.0,0.0,-0.5583656172588771,-0.213722073434838,-4.09174686250922,3.16300840090708,-0.5667671450340881,-0.027487605792751,-1.15640586334531,0.31646328677901014,0.0
42175,0.0,1.0,1.0,0.0,-1.08603410846838,0.490778676284541,0.244394395255126,-0.215304222414135,-0.96761923861039,-0.046544029857073,1.5858757055831798,0.40616515209280957,1.0
42193,0.0,1.0,1.0,0.0,-0.910144611398544,-0.23804721792962905,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.039614421106411,0.9460100061665292,0.17626685603656314,0.0
42196,0.0,1.0,1.0,0.0,-0.910144611398544,0.490778676284541,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.036149616731079005,0.7631912349046309,0.1805127852456646,1.0
